avg_xirr,avg_dd,avg_sharpe,avg_trades,avg_win_rate,depth,gap,breadth_mode,down_days,rvol,trail,hold,label,holdout_xirr,holdout_dd,holdout_sharpe,holdout_trades,holdout_wr,xirr_pct_of_base,dd_improvement,wr_improvement,sweet_score
853.4,-8.1,5.67,948.0,58.4,-0.25,-0.05,none,3,2.0,0.02,10,d25_g5_none_D3_R2.0_T0.02_H10,954.4,-8.5,5.74,1729,54.5,43.59583409464645,-1.9000000000000004,-0.20000000000000284,-999.0
737.2,-7.1,5.41,830.0,58.8,-0.25,-0.05,skip_30-50,3,2.0,0.02,10,d25_g5_skip_30-50_D3_R2.0_T0.02_H10,642.6,-5.7,5.25,1373,55.7,29.35318837931665,-4.7,1.0,-999.0
716.8,-7.1,5.34,803.0,59.0,-0.25,-0.05,skip_25-50,3,2.0,0.02,10,d25_g5_skip_25-50_D3_R2.0_T0.02_H10,581.2,-5.6,5.14,1294,56.2,26.548510871551258,-4.800000000000001,1.5,-999.0
714.0,-7.1,5.38,796.0,59.3,-0.25,-0.05,skip_30-55,3,2.0,0.02,10,d25_g5_skip_30-55_D3_R2.0_T0.02_H10,572.7,-5.6,5.22,1271,56.8,26.16024118399416,-4.800000000000001,2.0999999999999943,-999.0
696.4,-7.2,5.32,769.0,59.6,-0.25,-0.05,skip_25-55,3,2.0,0.02,10,d25_g5_skip_25-55_D3_R2.0_T0.02_H10,517.1,-5.9,5.1,1192,57.4,23.620500639503017,-4.5,2.6999999999999957,-999.0
326.7,-17.0,3.71,684.0,52.7,-0.25,-0.03,skip_25-55,3,2.0,0.03,7,d25_g3_skip_25-55_D3_R2.0_T0.03_H7,217.1,-13.2,3.6,1079,53.3,9.916864608076011,2.799999999999999,-1.4000000000000057,-999.0
280.7,-15.9,3.42,567.0,52.4,-0.25,-0.03,only_bear<30,3,2.0,0.03,7,d25_g3_only_bear<30_D3_R2.0_T0.03_H7,135.7,-9.9,3.07,726,53.4,6.198611364882148,-0.5,-1.3000000000000043,-999.0
274.6,-15.9,3.35,542.0,53.5,-0.25,-0.03,only_bear<25,3,2.0,0.03,7,d25_g3_only_bear<25_D3_R2.0_T0.03_H7,117.0,-9.9,2.97,651,54.8,5.3444180522565325,-0.5,0.09999999999999432,-999.0
440.9,-19.0,3.67,640.0,51.9,-0.25,-0.03,only_broad>50,3,2.0,0.03,10,d25_g3_only_broad>50_D3_R2.0_T0.03_H10,210.9,-20.6,3.37,946,51.9,9.633656130093186,10.200000000000001,-2.8000000000000043,-999.0
312.4,-15.9,3.28,489.0,52.9,-0.25,-0.02,only_bear<25,3,2.0,0.03,10,d25_g2_only_bear<25_D3_R2.0_T0.03_H10,116.4,-10.5,2.87,606,55.1,5.317010780193679,0.09999999999999964,0.3999999999999986,-999.0
347.6,-18.7,3.45,575.0,52.1,-0.25,-0.02,only_broad>50,3,2.0,0.03,10,d25_g2_only_broad>50_D3_R2.0_T0.03_H10,174.3,-18.9,3.2,865,53.3,7.961812534259091,8.499999999999998,-1.4000000000000057,-999.0
537.6,-17.2,4.23,851.0,52.3,-0.25,-0.03,none,3,2.0,0.03,10,d25_g3_none_D3_R2.0_T0.03_H10,506.0,-15.3,4.29,1578,51.3,23.113466106340216,4.9,-3.4000000000000057,-999.0
477.1,-16.1,4.01,739.0,52.2,-0.25,-0.03,skip_30-50,3,2.0,0.03,10,d25_g3_skip_30-50_D3_R2.0_T0.03_H10,333.0,-12.0,3.89,1244,51.6,15.211035994883979,1.5999999999999996,-3.1000000000000014,-999.0
465.4,-16.1,3.94,714.0,52.5,-0.25,-0.03,skip_25-50,3,2.0,0.03,10,d25_g3_skip_25-50_D3_R2.0_T0.03_H10,295.8,-12.0,3.79,1169,52.3,13.511785126987027,1.5999999999999996,-2.4000000000000057,-999.0
465.3,-16.0,3.97,709.0,52.6,-0.25,-0.03,skip_30-55,3,2.0,0.03,10,d25_g3_skip_30-55_D3_R2.0_T0.03_H10,295.3,-11.7,3.83,1154,52.4,13.488945733601318,1.299999999999999,-2.3000000000000043,-999.0
455.1,-15.5,3.91,684.0,52.9,-0.25,-0.03,skip_25-55,3,2.0,0.03,10,d25_g3_skip_25-55_D3_R2.0_T0.03_H10,261.3,-10.3,3.73,1079,53.2,11.935866983372922,-0.09999999999999964,-1.5,-999.0
392.8,-15.5,3.6,567.0,52.5,-0.25,-0.03,only_bear<30,3,2.0,0.03,10,d25_g3_only_bear<30_D3_R2.0_T0.03_H10,160.7,-10.3,3.17,726,53.4,7.340581034167733,-0.09999999999999964,-1.3000000000000043,-999.0
386.0,-15.5,3.51,542.0,53.5,-0.25,-0.03,only_bear<25,3,2.0,0.03,10,d25_g3_only_bear<25_D3_R2.0_T0.03_H10,138.3,-10.3,3.05,651,54.8,6.317376210487851,-0.09999999999999964,0.09999999999999432,-999.0
858.7,-16.2,4.64,948.0,52.5,-0.25,-0.05,none,3,2.0,0.03,10,d25_g5_none_D3_R2.0_T0.03_H10,674.1,-17.6,4.49,1729,50.8,30.792070162616486,7.200000000000001,-3.9000000000000057,-999.0
367.1,-15.9,3.74,618.0,53.3,-0.25,-0.02,skip_25-55,3,2.0,0.03,10,d25_g2_skip_25-55_D3_R2.0_T0.03_H10,234.7,-10.5,3.66,993,54.9,10.72081125525306,0.09999999999999964,0.19999999999999574,-999.0
764.6,-14.2,4.39,830.0,52.3,-0.25,-0.05,skip_30-50,3,2.0,0.03,10,d25_g5_skip_30-50_D3_R2.0_T0.03_H10,422.4,-11.6,4.05,1373,50.9,19.294719532249225,1.1999999999999993,-3.8000000000000043,-999.0
749.0,-13.8,4.32,803.0,52.5,-0.25,-0.05,skip_25-50,3,2.0,0.03,10,d25_g5_skip_25-50_D3_R2.0_T0.03_H10,375.1,-10.6,3.94,1294,51.5,17.134112917960902,0.1999999999999993,-3.200000000000003,-999.0
749.3,-14.2,4.35,796.0,52.6,-0.25,-0.05,skip_30-55,3,2.0,0.03,10,d25_g5_skip_30-55_D3_R2.0_T0.03_H10,376.2,-11.6,3.98,1271,51.8,17.184359583409464,1.1999999999999993,-2.9000000000000057,-999.0
735.8,-14.1,4.28,769.0,52.9,-0.25,-0.05,skip_25-55,3,2.0,0.03,10,d25_g5_skip_25-55_D3_R2.0_T0.03_H10,333.1,-11.5,3.86,1192,52.5,15.21560387356112,1.0999999999999996,-2.200000000000003,-999.0
648.9,-13.7,3.87,631.0,52.3,-0.25,-0.05,only_bear<30,3,2.0,0.03,10,d25_g5_only_bear<30_D3_R2.0_T0.03_H10,162.2,-10.3,3.18,776,52.7,7.4090992143248675,-0.09999999999999964,-2.0,-999.0
642.0,-13.7,3.76,604.0,53.1,-0.25,-0.05,only_bear<25,3,2.0,0.03,10,d25_g5_only_bear<25_D3_R2.0_T0.03_H10,138.5,-10.3,3.04,697,54.1,6.326511967842134,-0.09999999999999964,-0.6000000000000014,-999.0
721.3,-16.1,4.13,726.0,52.1,-0.25,-0.05,only_broad>50,3,2.0,0.03,10,d25_g5_only_broad>50_D3_R2.0_T0.03_H10,284.4,-17.4,3.62,1061,51.6,12.9910469577928,6.999999999999998,-3.1000000000000014,-999.0
1099.7,-16.7,4.84,1020.0,53.1,-0.3,,none,3,2.0,0.03,10,d30_gNone_none_D3_R2.0_T0.03_H10,975.9,-17.6,4.73,1821,51.2,44.57792801023205,7.200000000000001,-3.5,-999.0
952.4,-14.3,4.64,900.0,52.8,-0.3,,skip_30-50,3,2.0,0.03,10,d30_gNone_skip_30-50_D3_R2.0_T0.03_H10,636.8,-10.6,4.34,1461,51.1,29.08825141604239,0.1999999999999993,-3.6000000000000014,-999.0
315.0,-15.9,3.3,512.0,51.6,-0.25,-0.02,only_bear<30,3,2.0,0.03,10,d25_g2_only_bear<30_D3_R2.0_T0.03_H10,124.3,-10.5,2.89,676,53.3,5.677873195687923,0.09999999999999964,-1.4000000000000057,-999.0
371.3,-16.1,3.75,641.0,52.7,-0.25,-0.02,skip_30-55,3,2.0,0.03,10,d25_g2_skip_30-55_D3_R2.0_T0.03_H10,247.0,-11.2,3.68,1063,53.7,11.28266033254157,0.7999999999999989,-1.0,-999.0
311.6,-21.0,3.46,640.0,51.3,-0.25,-0.03,only_broad>50,3,2.0,0.03,7,d25_g3_only_broad>50_D3_R2.0_T0.03_H7,167.9,-25.3,3.21,946,51.4,7.669468298921982,14.9,-3.3000000000000043,-999.0
661.7,-17.6,3.98,698.0,52.0,-0.2,-0.05,only_broad>50,3,2.0,0.03,10,d20_g5_only_broad>50_D3_R2.0_T0.03_H10,281.9,-16.2,3.59,1035,52.0,12.876849990864242,5.799999999999999,-2.700000000000003,-999.0
355.1,-17.9,3.33,519.0,52.3,-0.2,-0.03,only_bear<25,3,2.0,0.03,10,d20_g3_only_bear<25_D3_R2.0_T0.03_H10,123.9,-13.1,2.87,626,53.8,5.659601680979353,2.6999999999999993,-0.9000000000000057,-999.0
406.8,-20.2,3.53,617.0,51.6,-0.2,-0.03,only_broad>50,3,2.0,0.03,10,d20_g3_only_broad>50_D3_R2.0_T0.03_H10,196.7,-19.5,3.26,921,52.0,8.985017357938974,9.1,-2.700000000000003,-999.0
774.1,-18.5,4.42,911.0,52.0,-0.2,-0.05,none,3,2.0,0.03,10,d20_g5_none_D3_R2.0_T0.03_H10,605.6,-18.9,4.34,1674,50.5,27.663073268773985,8.499999999999998,-4.200000000000003,-999.0
703.3,-16.5,4.23,797.0,51.9,-0.2,-0.05,skip_30-50,3,2.0,0.03,10,d20_g5_skip_30-50_D3_R2.0_T0.03_H10,413.6,-12.9,4.01,1332,50.8,18.8927462086607,2.5,-3.9000000000000057,-999.0
687.6,-16.1,4.16,771.0,52.1,-0.2,-0.05,skip_25-50,3,2.0,0.03,10,d20_g5_skip_25-50_D3_R2.0_T0.03_H10,366.0,-11.5,3.89,1253,51.5,16.718435958340947,1.0999999999999996,-3.200000000000003,-999.0
690.2,-16.1,4.2,764.0,52.2,-0.2,-0.05,skip_30-55,3,2.0,0.03,10,d20_g5_skip_30-55_D3_R2.0_T0.03_H10,374.1,-11.6,3.97,1232,51.8,17.08843413118948,1.1999999999999993,-2.9000000000000057,-999.0
676.2,-16.1,4.13,737.0,52.6,-0.2,-0.05,skip_25-55,3,2.0,0.03,10,d20_g5_skip_25-55_D3_R2.0_T0.03_H10,330.2,-11.6,3.85,1153,52.6,15.08313539192399,1.1999999999999993,-2.1000000000000014,-999.0
592.1,-16.1,3.69,602.0,51.5,-0.2,-0.05,only_bear<30,3,2.0,0.03,10,d20_g5_only_bear<30_D3_R2.0_T0.03_H10,156.8,-11.5,3.11,746,52.4,7.162433765759182,1.0999999999999996,-2.3000000000000043,-999.0
585.2,-16.1,3.57,575.0,52.2,-0.2,-0.05,only_bear<25,3,2.0,0.03,10,d20_g5_only_bear<25_D3_R2.0_T0.03_H10,133.0,-11.5,2.95,667,53.8,6.075278640599306,1.0999999999999996,-0.9000000000000057,-999.0
959.6,-14.8,4.74,997.0,52.8,-0.25,,none,3,2.0,0.03,10,d25_gNone_none_D3_R2.0_T0.03_H10,758.2,-15.7,4.59,1800,51.0,34.633656130093186,5.299999999999999,-3.700000000000003,-999.0
371.5,-15.9,3.71,644.0,52.4,-0.25,-0.02,skip_25-50,3,2.0,0.03,10,d25_g2_skip_25-50_D3_R2.0_T0.03_H10,247.5,-10.5,3.61,1072,53.3,11.30549972592728,0.09999999999999964,-1.4000000000000057,-999.0
851.1,-13.3,4.5,879.0,52.4,-0.25,,skip_30-50,3,2.0,0.03,10,d25_gNone_skip_30-50_D3_R2.0_T0.03_H10,477.6,-11.2,4.16,1444,50.7,21.816188562031797,0.7999999999999989,-4.0,-999.0
820.3,-13.3,4.39,851.0,52.5,-0.25,,skip_25-50,3,2.0,0.03,10,d25_gNone_skip_25-50_D3_R2.0_T0.03_H10,385.2,-11.2,3.97,1362,51.0,17.595468664352275,0.7999999999999989,-3.700000000000003,-999.0
833.3,-13.3,4.45,844.0,52.7,-0.25,,skip_30-55,3,2.0,0.03,10,d25_gNone_skip_30-55_D3_R2.0_T0.03_H10,425.1,-11.2,4.08,1340,51.5,19.41805225653207,0.7999999999999989,-3.200000000000003,-999.0
806.6,-13.3,4.33,817.0,52.9,-0.25,,skip_25-55,3,2.0,0.03,10,d25_gNone_skip_25-55_D3_R2.0_T0.03_H10,341.0,-11.2,3.89,1258,51.9,15.576466289055363,0.7999999999999989,-2.8000000000000043,-999.0
721.5,-13.3,3.96,670.0,52.3,-0.25,,only_bear<30,3,2.0,0.03,10,d25_gNone_only_bear<30_D3_R2.0_T0.03_H10,185.7,-11.2,3.23,819,51.9,8.482550703453317,0.7999999999999989,-2.8000000000000043,-999.0
708.2,-13.3,3.77,643.0,52.7,-0.25,,only_bear<25,3,2.0,0.03,10,d25_gNone_only_bear<25_D3_R2.0_T0.03_H10,139.9,-11.2,3.0,737,52.6,6.3904622693221285,0.7999999999999989,-2.1000000000000014,-999.0
792.7,-14.4,4.21,773.0,52.3,-0.25,,only_broad>50,3,2.0,0.03,10,d25_gNone_only_broad>50_D3_R2.0_T0.03_H10,293.8,-14.6,3.69,1127,51.3,13.420427553444181,4.199999999999999,-3.4000000000000057,-999.0
437.0,-17.0,4.02,772.0,52.5,-0.25,-0.02,none,3,2.0,0.03,10,d25_g2_none_D3_R2.0_T0.03_H10,418.6,-13.9,4.16,1454,52.8,19.121140142517817,3.5,-1.9000000000000057,-999.0
375.9,-15.9,3.72,668.0,52.0,-0.25,-0.02,skip_30-50,3,2.0,0.03,10,d25_g2_skip_30-50_D3_R2.0_T0.03_H10,260.3,-10.5,3.63,1142,52.3,11.8901881966015,0.09999999999999964,-2.4000000000000057,-999.0
908.0,-14.3,4.53,873.0,52.9,-0.3,,skip_25-50,3,2.0,0.03,10,d30_gNone_skip_25-50_D3_R2.0_T0.03_H10,518.9,-10.6,4.15,1379,51.4,23.70272245569158,0.1999999999999993,-3.3000000000000043,-999.0
926.7,-14.3,4.59,865.0,53.2,-0.3,,skip_30-55,3,2.0,0.03,10,d30_gNone_skip_30-55_D3_R2.0_T0.03_H10,569.8,-10.6,4.26,1357,51.9,26.027772702357026,0.1999999999999993,-2.8000000000000043,-999.0
888.3,-14.3,4.48,838.0,53.4,-0.3,,skip_25-55,3,2.0,0.03,10,d30_gNone_skip_25-55_D3_R2.0_T0.03_H10,462.6,-10.6,4.07,1275,52.3,21.131006760460444,0.1999999999999993,-2.4000000000000057,-999.0
1675.2,-7.8,5.57,933.0,59.3,,,only_broad>50,4,1.0,0.02,7,dNone_gNone_only_broad>50_D4_R1.0_T0.02_H7,469.2,-11.0,4.99,1247,56.3,21.43248675315184,0.5999999999999996,1.5999999999999943,-999.0
705.1,-13.8,3.98,645.0,52.9,-0.3,-0.05,only_bear<30,3,2.0,0.03,10,d30_g5_only_bear<30_D3_R2.0_T0.03_H10,201.9,-9.0,3.3,784,53.2,9.222547049150375,-1.4000000000000004,-1.5,-999.0
696.6,-13.8,3.89,619.0,53.9,-0.3,-0.05,only_bear<25,3,2.0,0.03,10,d30_g5_only_bear<25_D3_R2.0_T0.03_H10,174.5,-9.0,3.16,705,54.6,7.970948291613375,-1.4000000000000004,-0.10000000000000142,-999.0
767.9,-16.6,4.19,740.0,52.6,-0.3,-0.05,only_broad>50,3,2.0,0.03,10,d30_g5_only_broad>50_D3_R2.0_T0.03_H10,299.3,-17.4,3.69,1068,52.0,13.671660880687012,6.999999999999998,-2.700000000000003,-999.0
1921.7,-7.8,6.07,1057.0,59.7,,,skip_30-50,4,1.0,0.02,7,dNone_gNone_skip_30-50_D4_R1.0_T0.02_H7,1094.2,-11.0,5.87,1617,56.6,49.98172848529144,0.5999999999999996,1.8999999999999986,-999.0
1828.2,-7.8,5.98,1028.0,59.8,,,skip_25-50,4,1.0,0.02,7,dNone_gNone_skip_25-50_D4_R1.0_T0.02_H7,881.9,-11.0,5.71,1532,56.9,40.28412205371826,0.5999999999999996,2.1999999999999957,-999.0
1880.8,-7.1,6.05,1017.0,60.6,,,skip_30-55,4,1.0,0.02,7,dNone_gNone_skip_30-55_D4_R1.0_T0.02_H7,1003.8,-11.0,5.84,1499,58.4,45.85236616115476,0.5999999999999996,3.6999999999999957,-999.0
1797.8,-7.1,5.95,989.0,60.8,,,skip_25-55,4,1.0,0.02,7,dNone_gNone_skip_25-55_D4_R1.0_T0.02_H7,807.6,-11.0,5.68,1414,58.7,36.8901881966015,0.5999999999999996,4.0,-999.0
1565.2,-7.1,5.32,821.0,60.3,,,only_bear<30,4,1.0,0.02,7,dNone_gNone_only_bear<30_D4_R1.0_T0.02_H7,328.5,-11.0,4.48,911,57.5,15.005481454412573,0.5999999999999996,2.799999999999997,-999.0
1538.7,-7.1,5.19,793.0,60.8,,,only_bear<25,4,1.0,0.02,7,dNone_gNone_only_bear<25_D4_R1.0_T0.02_H7,252.3,-11.0,4.31,826,58.0,11.524757902430114,0.5999999999999996,3.299999999999997,-999.0
2365.3,-7.6,6.85,1373.0,58.9,,-0.03,skip_25-50,3,1.0,0.02,7,dNone_g3_skip_25-50_D3_R1.0_T0.02_H7,1004.9,-8.3,6.31,2048,56.8,45.90261282660333,-2.0999999999999996,2.0999999999999943,-999.0
778.1,-14.3,4.1,690.0,52.9,-0.3,,only_bear<30,3,2.0,0.03,10,d30_gNone_only_bear<30_D3_R2.0_T0.03_H10,228.3,-10.6,3.39,831,52.2,10.428467019915951,0.1999999999999993,-2.5,-999.0
937.8,-8.2,5.68,931.0,59.3,,-0.02,skip_30-50,4,1.0,0.02,7,dNone_g2_skip_30-50_D4_R1.0_T0.02_H7,839.4,-9.4,5.66,1485,57.6,38.342773615932764,-1.0,2.8999999999999986,-999.0
871.6,-8.2,5.61,904.0,59.5,,-0.02,skip_25-50,4,1.0,0.02,7,dNone_g2_skip_25-50_D4_R1.0_T0.02_H7,697.3,-9.4,5.55,1404,58.0,31.8518180157135,-1.0,3.299999999999997,-999.0
891.2,-6.7,5.63,894.0,60.2,,-0.02,skip_30-55,4,1.0,0.02,7,dNone_g2_skip_30-55_D4_R1.0_T0.02_H7,740.5,-9.4,5.58,1374,59.2,33.82514160423899,-1.0,4.5,-999.0
835.1,-7.0,5.56,867.0,60.5,,-0.02,skip_25-55,4,1.0,0.02,7,dNone_g2_skip_25-55_D4_R1.0_T0.02_H7,613.4,-9.4,5.48,1293,59.8,28.019367805591084,-1.0,5.099999999999994,-999.0
676.6,-6.6,4.9,716.0,59.5,,-0.02,only_bear<30,4,1.0,0.02,7,dNone_g2_only_bear<30_D4_R1.0_T0.02_H7,261.5,-9.4,4.22,839,57.4,11.945002740727208,-1.0,2.6999999999999957,-999.0
655.5,-6.6,4.8,689.0,60.3,,-0.02,only_bear<25,4,1.0,0.02,7,dNone_g2_only_bear<25_D4_R1.0_T0.02_H7,206.8,-9.4,4.1,758,58.2,9.44637310433035,-1.0,3.5,-999.0
741.6,-8.2,5.2,816.0,59.1,,-0.02,only_broad>50,4,1.0,0.02,7,dNone_g2_only_broad>50_D4_R1.0_T0.02_H7,369.7,-9.4,4.85,1138,57.4,16.887447469395216,-1.0,2.6999999999999957,-999.0
1338.0,-8.0,6.2,1096.0,59.4,,-0.03,none,4,1.0,0.02,7,dNone_g3_none_D4_R1.0_T0.02_H7,1478.9,-10.2,6.4,1916,56.6,67.554357756258,-0.20000000000000107,1.8999999999999986,-999.0
1071.8,-8.2,5.9,964.0,59.8,,-0.03,skip_30-50,4,1.0,0.02,7,dNone_g3_skip_30-50_D4_R1.0_T0.02_H7,938.4,-10.2,5.82,1522,57.6,42.86497350630368,-0.20000000000000107,2.8999999999999986,-999.0
805.5,-14.3,4.4,785.0,53.5,-0.3,-0.05,skip_25-55,3,2.0,0.03,10,d30_g5_skip_25-55_D3_R2.0_T0.03_H10,418.4,-10.6,4.05,1204,53.1,19.11200438516353,0.1999999999999993,-1.6000000000000014,-999.0
823.2,-14.6,4.47,812.0,53.2,-0.3,-0.05,skip_30-55,3,2.0,0.03,10,d30_g5_skip_30-55_D3_R2.0_T0.03_H10,470.0,-11.6,4.17,1283,52.3,21.469029782568978,1.1999999999999993,-2.4000000000000057,-999.0
822.8,-14.3,4.45,819.0,53.1,-0.3,-0.05,skip_25-50,3,2.0,0.03,10,d30_g5_skip_25-50_D3_R2.0_T0.03_H10,468.8,-10.5,4.12,1306,52.1,21.41421523844327,0.09999999999999964,-2.6000000000000014,-999.0
843.2,-14.6,4.51,846.0,52.8,-0.3,-0.05,skip_30-50,3,2.0,0.03,10,d30_g5_skip_30-50_D3_R2.0_T0.03_H10,525.4,-11.6,4.24,1385,51.4,23.99963456970583,1.1999999999999993,-3.3000000000000043,-999.0
761.7,-14.3,3.94,663.0,53.3,-0.3,,only_bear<25,3,2.0,0.03,10,d30_gNone_only_bear<25_D3_R2.0_T0.03_H10,175.7,-10.6,3.16,749,53.0,8.025762835739082,0.1999999999999993,-1.7000000000000028,-999.0
847.7,-15.7,4.28,791.0,52.7,-0.3,,only_broad>50,3,2.0,0.03,10,d30_gNone_only_broad>50_D3_R2.0_T0.03_H10,337.1,-14.6,3.73,1135,51.5,15.398319020646815,4.199999999999999,-3.200000000000003,-999.0
486.9,-18.4,4.11,783.0,53.0,-0.3,-0.02,none,3,2.0,0.03,10,d30_g2_none_D3_R2.0_T0.03_H10,493.6,-16.2,4.25,1468,53.0,22.54704915037457,5.799999999999999,-1.7000000000000028,-999.0
413.5,-16.6,3.85,678.0,52.6,-0.3,-0.02,skip_30-50,3,2.0,0.03,10,d30_g2_skip_30-50_D3_R2.0_T0.03_H10,318.0,-10.6,3.77,1154,52.7,14.525854193312625,0.1999999999999993,-2.0,-999.0
407.9,-16.6,3.84,655.0,53.1,-0.3,-0.02,skip_25-50,3,2.0,0.03,10,d30_g2_skip_25-50_D3_R2.0_T0.03_H10,303.3,-10.7,3.74,1084,53.7,13.854376027772705,0.29999999999999893,-1.0,-999.0
407.6,-16.8,3.87,652.0,53.3,-0.3,-0.02,skip_30-55,3,2.0,0.03,10,d30_g2_skip_30-55_D3_R2.0_T0.03_H10,302.6,-11.2,3.81,1075,54.1,13.82240087703271,0.7999999999999989,-0.6000000000000014,-999.0
402.4,-16.5,3.86,629.0,54.0,-0.3,-0.02,skip_25-55,3,2.0,0.03,10,d30_g2_skip_25-55_D3_R2.0_T0.03_H10,288.4,-10.3,3.78,1005,55.3,13.173762104878495,-0.09999999999999964,0.5999999999999943,-999.0
340.5,-16.5,3.43,522.0,52.4,-0.3,-0.02,only_bear<30,3,2.0,0.03,10,d30_g2_only_bear<30_D3_R2.0_T0.03_H10,154.4,-10.3,3.0,686,53.6,7.052804677507766,-0.09999999999999964,-1.1000000000000014,-999.0
337.3,-16.5,3.41,499.0,53.8,-0.3,-0.02,only_bear<25,3,2.0,0.03,10,d30_g2_only_bear<25_D3_R2.0_T0.03_H10,145.4,-10.3,2.97,616,55.5,6.641695596564956,-0.09999999999999964,0.7999999999999972,-999.0
365.1,-19.3,3.52,584.0,52.6,-0.3,-0.02,only_broad>50,3,2.0,0.03,10,d30_g2_only_broad>50_D3_R2.0_T0.03_H10,178.8,-18.9,3.23,870,53.4,8.167367074730496,8.499999999999998,-1.3000000000000043,-999.0
599.2,-18.6,4.35,862.0,52.8,-0.3,-0.03,none,3,2.0,0.03,10,d30_g3_none_D3_R2.0_T0.03_H10,623.8,-17.5,4.46,1594,51.6,28.494427188013887,7.1,-3.1000000000000014,-999.0
521.0,-16.8,4.15,750.0,52.8,-0.3,-0.03,skip_30-50,3,2.0,0.03,10,d30_g3_skip_30-50_D3_R2.0_T0.03_H10,420.1,-12.0,4.09,1258,52.1,19.18965832267495,1.5999999999999996,-2.6000000000000014,-999.0
505.6,-16.8,4.09,725.0,53.1,-0.3,-0.03,skip_25-50,3,2.0,0.03,10,d30_g3_skip_25-50_D3_R2.0_T0.03_H10,375.4,-12.0,3.99,1183,52.8,17.147816553992325,1.5999999999999996,-1.9000000000000057,-999.0
505.4,-16.7,4.11,720.0,53.2,-0.3,-0.03,skip_30-55,3,2.0,0.03,10,d30_g3_skip_30-55_D3_R2.0_T0.03_H10,374.8,-11.7,4.03,1168,53.0,17.120409281929476,1.299999999999999,-1.7000000000000028,-999.0
492.0,-16.2,4.05,695.0,53.6,-0.3,-0.03,skip_25-55,3,2.0,0.03,10,d30_g3_skip_25-55_D3_R2.0_T0.03_H10,334.0,-10.1,3.93,1093,53.8,15.2567147816554,-0.3000000000000007,-0.9000000000000057,-999.0
419.5,-15.8,3.72,576.0,53.3,-0.3,-0.03,only_bear<30,3,2.0,0.03,10,d30_g3_only_bear<30_D3_R2.0_T0.03_H10,201.1,-9.0,3.31,736,53.9,9.186004019733236,-1.4000000000000004,-0.8000000000000043,-999.0
411.1,-15.8,3.64,551.0,54.4,-0.3,-0.03,only_bear<25,3,2.0,0.03,10,d30_g3_only_bear<25_D3_R2.0_T0.03_H10,175.3,-9.0,3.19,661,55.4,8.007491321030514,-1.4000000000000004,0.6999999999999957,-999.0
458.6,-19.7,3.75,649.0,52.4,-0.3,-0.03,only_broad>50,3,2.0,0.03,10,d30_g3_only_broad>50_D3_R2.0_T0.03_H10,222.7,-20.6,3.45,953,52.3,10.17266581399598,10.200000000000001,-2.4000000000000057,-999.0
964.3,-16.6,4.74,965.0,52.9,-0.3,-0.05,none,3,2.0,0.03,10,d30_g5_none_D3_R2.0_T0.03_H10,821.3,-17.6,4.65,1743,51.1,37.51598757537,7.200000000000001,-3.6000000000000014,-999.0
361.8,-17.9,3.43,544.0,51.5,-0.2,-0.03,only_bear<30,3,2.0,0.03,10,d20_g3_only_bear<30_D3_R2.0_T0.03_H10,145.5,-13.1,3.01,701,52.5,6.6462634752420975,2.6999999999999993,-2.200000000000003,-999.0
420.7,-17.9,3.77,657.0,52.4,-0.2,-0.03,skip_25-55,3,2.0,0.03,10,d20_g3_skip_25-55_D3_R2.0_T0.03_H10,244.5,-13.1,3.62,1041,52.9,11.16846336561301,2.6999999999999993,-1.8000000000000043,-999.0
431.0,-17.9,3.84,682.0,52.1,-0.2,-0.03,skip_30-55,3,2.0,0.03,10,d20_g3_skip_30-55_D3_R2.0_T0.03_H10,277.7,-13.1,3.73,1116,52.2,12.684999086424265,2.6999999999999993,-2.5,-999.0
732.6,-16.8,4.56,965.0,52.6,-0.3,-0.05,none,3,2.0,0.03,7,d30_g5_none_D3_R2.0_T0.03_H7,661.8,-16.9,4.48,1743,50.9,30.230221085327972,6.499999999999998,-3.8000000000000043,-999.0
262.0,-21.5,3.32,584.0,52.1,-0.3,-0.02,only_broad>50,3,2.0,0.03,7,d30_g2_only_broad>50_D3_R2.0_T0.03_H7,146.1,-22.3,3.07,870,53.1,6.673670747304953,11.9,-1.6000000000000014,-999.0
447.0,-18.8,4.15,862.0,52.4,-0.3,-0.03,none,3,2.0,0.03,7,d30_g3_none_D3_R2.0_T0.03_H7,497.2,-16.5,4.28,1594,51.4,22.71149278275169,6.1,-3.3000000000000043,-999.0
381.1,-17.8,3.95,750.0,52.5,-0.3,-0.03,skip_30-50,3,2.0,0.03,7,d30_g3_skip_30-50_D3_R2.0_T0.03_H7,336.9,-13.5,3.92,1258,51.9,15.389183263292527,3.0999999999999996,-2.8000000000000043,-999.0
368.2,-17.8,3.9,725.0,52.8,-0.3,-0.03,skip_25-50,3,2.0,0.03,7,d30_g3_skip_25-50_D3_R2.0_T0.03_H7,302.3,-13.5,3.83,1183,52.6,13.80869724100128,3.0999999999999996,-2.1000000000000014,-999.0
369.9,-17.2,3.92,720.0,53.0,-0.3,-0.03,skip_30-55,3,2.0,0.03,7,d30_g3_skip_30-55_D3_R2.0_T0.03_H7,307.0,-11.7,3.87,1168,53.1,14.02338753882697,1.299999999999999,-1.6000000000000014,-999.0
