avg_xirr,avg_dd,avg_sharpe,avg_trades,avg_win_rate,bucket,down_days,rvol,trail,hold,label,holdout_xirr,holdout_dd,holdout_sharpe,holdout_trades,holdout_wr
115.0,-7.7,2.56,136.0,69.1,20-25%,4,1.5,0.03,5,20-25%_D4_R1.5_T0.03_H5,135.7,-5.3,2.66,228,68.0
176.8,-26.2,2.85,588.0,49.3,max_10%,3,2.0,0.03,10,max_10%_D3_R2.0_T0.03_H10,152.3,-34.4,2.65,1138,48.8
104.5,-13.9,2.47,284.0,51.4,max_15%,5,2.0,0.03,10,max_15%_D5_R2.0_T0.03_H10,134.5,-17.0,2.65,579,50.6
111.6,-24.2,1.88,358.0,49.3,10-15%,5,1.0,0.05,7,10-15%_D5_R1.0_T0.05_H7,180.2,-16.9,2.65,650,54.2
296.4,-26.3,2.79,450.0,54.3,15-20%,3,1.0,0.05,10,15-20%_D3_R1.0_T0.05_H10,247.4,-26.4,2.64,724,51.4
153.5,-20.3,2.64,341.0,55.9,15-20%,4,1.0,0.05,5,15-20%_D4_R1.0_T0.05_H5,140.2,-20.2,2.64,563,55.2
193.7,-27.6,2.56,602.0,50.9,max_20%,4,2.0,0.05,7,max_20%_D4_R2.0_T0.05_H7,197.1,-26.5,2.64,1147,51.4
359.9,-34.8,2.63,755.0,48.3,10-15%,3,1.0,0.05,7,10-15%_D3_R1.0_T0.05_H7,246.8,-36.5,2.63,1295,49.2
130.2,-7.7,2.54,136.0,69.1,20-25%,4,1.5,0.03,10,20-25%_D4_R1.5_T0.03_H10,159.8,-5.3,2.63,228,68.0
67.5,-6.3,2.24,228.0,50.5,0-5%,4,1.0,0.02,10,0-5%_D4_R1.0_T0.02_H10,100.8,-6.9,2.62,465,51.6
123.8,-20.8,2.53,719.0,49.2,max_10%,4,1.0,0.03,5,max_10%_D4_R1.0_T0.03_H5,158.1,-24.5,2.62,1359,47.1
182.4,-19.3,2.57,545.0,53.3,max_25%,5,1.5,0.05,5,max_25%_D5_R1.5_T0.05_H5,194.1,-20.6,2.61,1012,51.7
95.6,-23.5,1.69,358.0,49.2,10-15%,5,1.0,0.05,5,10-15%_D5_R1.0_T0.05_H5,149.9,-18.6,2.61,650,54.8
235.7,-33.7,2.42,488.0,50.6,max_15%,4,2.0,0.05,10,max_15%_D4_R2.0_T0.05_H10,249.4,-34.1,2.61,960,50.2
61.4,-8.2,2.49,243.0,56.2,5-10%,4,2.0,0.02,7,5-10%_D4_R2.0_T0.02_H7,74.4,-10.3,2.6,516,51.7
127.3,-7.7,2.53,136.0,69.1,20-25%,4,1.5,0.03,7,20-25%_D4_R1.5_T0.03_H7,154.7,-5.3,2.6,228,68.0
146.5,-30.8,2.24,607.0,51.0,max_15%,5,1.0,0.05,7,max_15%_D5_R1.0_T0.05_H7,190.5,-32.8,2.6,1143,52.5
264.0,-27.1,2.69,450.0,54.6,15-20%,3,1.0,0.05,7,15-20%_D3_R1.0_T0.05_H7,202.7,-26.7,2.6,724,52.5
363.3,-26.6,2.79,403.0,51.3,min_15%,4,1.5,0.05,10,min_15%_D4_R1.5_T0.05_H10,253.2,-24.7,2.6,640,50.2
179.2,-24.1,2.79,679.0,48.3,5-10%,3,1.5,0.03,7,5-10%_D3_R1.5_T0.03_H7,157.3,-28.9,2.59,1248,47.3
235.7,-25.2,2.65,696.0,50.7,no_filter,4,2.0,0.05,5,no_filter_D4_R2.0_T0.05_H5,195.7,-26.3,2.58,1254,50.1
127.6,-27.8,1.94,531.0,48.9,10-15%,4,1.0,0.05,5,10-15%_D4_R1.0_T0.05_H5,176.1,-19.3,2.58,941,51.9
66.8,-8.2,2.49,243.0,56.2,5-10%,4,2.0,0.02,10,5-10%_D4_R2.0_T0.02_H10,82.9,-10.3,2.58,516,51.7
144.0,-20.8,2.6,607.0,48.1,5-10%,4,1.0,0.03,7,5-10%_D4_R1.0_T0.03_H7,157.2,-28.9,2.58,1147,45.8
329.5,-34.4,2.81,905.0,49.9,no_filter,4,1.5,0.05,5,no_filter_D4_R1.5_T0.05_H5,212.1,-31.5,2.58,1569,48.9
88.0,-3.6,2.51,121.0,73.3,20-25%,3,2.0,0.02,5,20-25%_D3_R2.0_T0.02_H5,112.7,-2.8,2.57,216,67.6
87.6,-3.6,2.5,121.0,73.3,20-25%,3,2.0,0.02,10,20-25%_D3_R2.0_T0.02_H10,112.4,-2.8,2.57,216,67.6
133.3,-35.4,2.0,552.0,48.3,10-15%,3,1.5,0.05,5,10-15%_D3_R1.5_T0.05_H5,179.0,-20.8,2.57,990,50.2
97.2,-17.8,1.77,238.0,48.0,10-15%,5,1.5,0.05,10,10-15%_D5_R1.5_T0.05_H10,168.5,-13.3,2.57,455,54.1
379.8,-30.2,2.86,963.0,48.4,min_5%,3,2.0,0.05,5,min_5%_D3_R2.0_T0.05_H5,246.5,-29.6,2.57,1690,46.7
61.5,-6.3,2.15,228.0,50.7,0-5%,4,1.0,0.02,7,0-5%_D4_R1.0_T0.02_H7,93.5,-6.9,2.57,465,52.0
172.3,-22.2,2.62,341.0,55.0,15-20%,4,1.0,0.05,7,15-20%_D4_R1.0_T0.05_H7,153.2,-22.8,2.57,563,53.3
87.8,-3.6,2.51,121.0,73.3,20-25%,3,2.0,0.02,7,20-25%_D3_R2.0_T0.02_H7,112.9,-2.8,2.57,216,67.6
71.9,-9.0,2.44,308.0,51.0,0-5%,3,1.5,0.02,5,0-5%_D3_R1.5_T0.02_H5,79.3,-8.3,2.56,613,47.6
138.7,-25.8,2.22,284.0,53.6,max_15%,5,2.0,0.05,10,max_15%_D5_R2.0_T0.05_H10,173.1,-31.0,2.56,579,54.7
87.4,-15.9,2.27,254.0,52.2,10-15%,4,2.0,0.03,5,10-15%_D4_R2.0_T0.03_H5,115.7,-12.1,2.56,477,50.5
316.8,-26.1,2.84,403.0,52.6,min_15%,4,1.5,0.05,7,min_15%_D4_R1.5_T0.05_H7,214.1,-23.7,2.56,640,52.3
60.0,-9.9,2.28,223.0,53.6,max_10%,5,1.5,0.02,10,max_10%_D5_R1.5_T0.02_H10,81.8,-14.4,2.56,474,51.1
85.8,-13.6,2.42,284.0,51.3,max_15%,5,2.0,0.03,7,max_15%_D5_R2.0_T0.03_H7,113.8,-16.0,2.56,579,50.8
74.4,-4.0,2.3,93.0,74.0,20-25%,4,2.0,0.02,10,20-25%_D4_R2.0_T0.02_H10,105.6,-3.3,2.55,167,74.9
74.4,-4.0,2.3,93.0,74.0,20-25%,4,2.0,0.02,7,20-25%_D4_R2.0_T0.02_H7,105.6,-3.3,2.55,167,74.9
146.7,-25.9,2.68,588.0,48.8,max_10%,3,2.0,0.03,7,max_10%_D3_R2.0_T0.03_H7,135.5,-32.6,2.55,1138,48.5
126.5,-17.3,2.47,449.0,48.5,max_10%,4,1.5,0.03,10,max_10%_D4_R1.5_T0.03_H10,135.9,-25.5,2.55,884,48.8
74.8,-4.0,2.3,93.0,74.0,20-25%,4,2.0,0.02,5,20-25%_D4_R2.0_T0.02_H5,106.0,-3.3,2.55,167,74.9
158.1,-18.5,2.48,437.0,52.9,min_5%,5,2.0,0.05,5,min_5%_D5_R2.0_T0.05_H5,155.8,-19.6,2.55,793,52.5
396.8,-27.7,2.75,377.0,51.6,min_15%,5,1.0,0.05,10,min_15%_D5_R1.0_T0.05_H10,348.8,-30.0,2.55,576,50.7
55.8,-8.0,2.42,243.0,55.6,5-10%,4,2.0,0.02,5,5-10%_D4_R2.0_T0.02_H5,67.8,-10.3,2.55,516,51.7
124.6,-8.0,2.63,175.0,65.5,20-25%,3,1.5,0.03,5,20-25%_D3_R1.5_T0.03_H5,132.4,-7.9,2.54,298,61.1
143.5,-35.1,2.1,691.0,49.1,max_15%,4,1.5,0.05,7,max_15%_D4_R1.5_T0.05_H7,196.1,-32.9,2.53,1289,50.7
261.3,-27.6,2.71,377.0,53.1,min_15%,5,1.0,0.05,5,min_15%_D5_R1.0_T0.05_H5,224.4,-29.7,2.53,576,53.6
120.0,-25.6,1.89,254.0,49.7,10-15%,4,2.0,0.05,10,10-15%_D4_R2.0_T0.05_H10,188.0,-15.6,2.52,477,54.1
137.9,-8.0,2.61,175.0,65.5,20-25%,3,1.5,0.03,10,20-25%_D3_R1.5_T0.03_H10,153.4,-7.9,2.52,298,61.1
111.7,-17.0,2.38,449.0,48.3,max_10%,4,1.5,0.03,7,max_10%_D4_R1.5_T0.03_H7,129.3,-23.2,2.52,884,48.8
162.7,-29.7,2.08,403.0,49.6,10-15%,3,2.0,0.05,7,10-15%_D3_R2.0_T0.05_H7,183.4,-24.5,2.51,744,51.2
436.3,-34.0,2.87,997.0,49.0,max_25%,3,2.0,0.05,7,max_25%_D3_R2.0_T0.05_H7,235.6,-38.7,2.51,1800,49.1
55.5,-10.1,2.25,223.0,53.5,max_10%,5,1.5,0.02,7,max_10%_D5_R1.5_T0.02_H7,73.4,-15.0,2.51,474,51.1
157.9,-19.3,2.35,328.0,49.9,min_10%,5,2.0,0.05,7,min_10%_D5_R2.0_T0.05_H7,166.8,-18.4,2.5,558,52.7
321.9,-34.6,2.77,850.0,50.0,min_5%,4,1.5,0.05,5,min_5%_D4_R1.5_T0.05_H5,208.2,-31.3,2.5,1463,48.6
136.1,-8.0,2.6,175.0,65.5,20-25%,3,1.5,0.03,7,20-25%_D3_R1.5_T0.03_H7,150.5,-7.9,2.5,298,61.1
344.5,-44.2,2.57,1264.0,47.6,max_10%,3,1.0,0.05,7,max_10%_D3_R1.0_T0.05_H7,259.4,-50.8,2.5,2237,47.6
318.7,-27.8,2.72,377.0,52.4,min_15%,5,1.0,0.05,7,min_15%_D5_R1.0_T0.05_H7,273.5,-30.3,2.5,576,52.4
107.4,-16.8,2.6,381.0,51.1,max_10%,5,1.0,0.03,10,max_10%_D5_R1.0_T0.03_H10,117.0,-22.2,2.49,765,48.1
49.7,-9.9,2.23,223.0,54.5,max_10%,5,1.5,0.02,5,max_10%_D5_R1.5_T0.02_H5,65.0,-14.8,2.48,474,51.5
221.1,-27.1,2.56,654.0,50.7,min_5%,4,2.0,0.05,5,min_5%_D4_R2.0_T0.05_H5,183.7,-28.3,2.48,1172,50.0
76.6,-12.7,2.33,284.0,51.8,max_15%,5,2.0,0.03,5,max_15%_D5_R2.0_T0.03_H5,102.8,-14.1,2.47,579,50.3
79.8,-25.7,1.69,371.0,50.0,10-15%,4,1.5,0.05,5,10-15%_D4_R1.5_T0.05_H5,139.2,-17.5,2.46,682,53.2
402.9,-29.0,2.93,1052.0,48.5,no_filter,3,2.0,0.05,5,no_filter_D3_R2.0_T0.05_H5,224.5,-29.8,2.46,1846,46.5
444.5,-41.0,2.84,1144.0,48.4,max_15%,3,1.5,0.05,7,max_15%_D3_R1.5_T0.05_H7,223.5,-43.1,2.45,2036,48.4
360.9,-38.7,2.61,1513.0,47.4,max_15%,3,1.0,0.05,5,max_15%_D3_R1.0_T0.05_H5,212.2,-31.2,2.44,2587,46.5
71.6,-7.1,2.26,116.0,63.6,15-20%,5,2.0,0.03,5,15-20%_D5_R2.0_T0.03_H5,68.6,-8.9,2.43,205,62.0
390.5,-49.1,2.42,986.0,46.7,5-10%,3,1.0,0.05,10,5-10%_D3_R1.0_T0.05_H10,346.6,-60.5,2.43,1751,46.3
138.7,-24.2,2.65,679.0,48.5,5-10%,3,1.5,0.03,5,5-10%_D3_R1.5_T0.03_H5,118.8,-26.3,2.42,1248,47.4
119.4,-27.6,1.96,403.0,48.7,10-15%,3,2.0,0.05,5,10-15%_D3_R2.0_T0.05_H5,145.6,-17.4,2.42,744,50.3
132.0,-20.0,2.25,328.0,50.3,min_10%,5,2.0,0.05,5,min_10%_D5_R2.0_T0.05_H5,136.7,-20.6,2.42,558,52.3
232.7,-37.1,2.18,719.0,47.5,max_10%,4,1.0,0.05,10,max_10%_D4_R1.0_T0.05_H10,304.9,-46.7,2.41,1359,48.0
51.0,-6.9,2.15,152.0,57.9,10-15%,5,2.0,0.02,10,10-15%_D5_R2.0_T0.02_H10,75.7,-7.3,2.41,305,53.1
443.8,-27.6,2.9,516.0,51.3,min_15%,3,1.5,0.05,10,min_15%_D3_R1.5_T0.05_H10,276.2,-29.5,2.4,816,48.7
307.8,-26.5,2.9,516.0,53.2,min_15%,3,1.5,0.05,5,min_15%_D3_R1.5_T0.05_H5,186.6,-28.0,2.4,816,51.5
118.5,-13.8,2.35,308.0,52.3,0-5%,3,1.5,0.03,10,0-5%_D3_R1.5_T0.03_H10,103.1,-13.4,2.4,613,48.8
107.3,-13.0,2.26,308.0,52.9,0-5%,3,1.5,0.03,7,0-5%_D3_R1.5_T0.03_H7,99.1,-11.8,2.4,613,49.9
85.2,-24.5,2.04,284.0,54.3,max_15%,5,2.0,0.05,7,max_15%_D5_R2.0_T0.05_H7,119.2,-30.3,2.4,579,55.6
384.0,-39.0,2.7,956.0,48.7,max_20%,3,2.0,0.05,7,max_20%_D3_R2.0_T0.05_H7,209.1,-42.4,2.39,1745,48.5
73.1,-20.5,1.64,238.0,50.3,10-15%,5,1.5,0.05,7,10-15%_D5_R1.5_T0.05_H7,126.8,-17.1,2.39,455,54.7
48.8,-6.9,2.16,152.0,57.9,10-15%,5,2.0,0.02,7,10-15%_D5_R2.0_T0.02_H7,69.6,-7.3,2.38,305,53.1
74.2,-7.1,2.29,116.0,63.2,15-20%,5,2.0,0.03,7,15-20%_D5_R2.0_T0.03_H7,69.4,-8.9,2.38,205,61.0
394.7,-27.1,2.9,516.0,52.5,min_15%,3,1.5,0.05,7,min_15%_D3_R1.5_T0.05_H7,224.3,-28.4,2.38,816,50.7
85.0,-20.0,1.92,406.0,54.2,max_15%,5,1.5,0.05,5,max_15%_D5_R1.5_T0.05_H5,116.0,-17.4,2.38,805,52.9
215.7,-31.8,2.32,755.0,48.1,10-15%,3,1.0,0.05,5,10-15%_D3_R1.0_T0.05_H5,174.0,-28.2,2.36,1295,49.0
177.1,-19.9,2.42,304.0,50.7,min_15%,4,2.0,0.05,7,min_15%_D4_R2.0_T0.05_H7,155.5,-19.4,2.35,481,52.6
101.0,-18.4,2.3,369.0,55.3,max_20%,5,2.0,0.05,5,max_20%_D5_R2.0_T0.05_H5,114.5,-17.3,2.35,717,53.7
91.4,-16.5,2.45,381.0,50.3,max_10%,5,1.0,0.03,7,max_10%_D5_R1.0_T0.03_H7,101.0,-20.9,2.35,765,48.0
72.9,-6.3,2.05,93.0,67.9,20-25%,4,2.0,0.03,5,20-25%_D4_R2.0_T0.03_H5,102.9,-5.3,2.35,167,70.7
111.9,-15.8,2.38,251.0,55.9,15-20%,4,1.5,0.05,5,15-20%_D4_R1.5_T0.05_H5,106.7,-18.8,2.34,445,55.3
79.6,-14.6,2.26,289.0,49.9,max_10%,4,2.0,0.03,7,max_10%_D4_R2.0_T0.03_H7,85.8,-21.3,2.34,611,50.9
78.8,-7.1,2.3,116.0,63.2,15-20%,5,2.0,0.03,10,15-20%_D5_R2.0_T0.03_H10,73.8,-8.9,2.34,205,61.0
151.2,-19.2,2.34,304.0,51.4,min_15%,4,2.0,0.05,5,min_15%_D4_R2.0_T0.05_H5,136.5,-17.4,2.34,481,53.2
63.3,-18.9,1.53,238.0,50.1,10-15%,5,1.5,0.05,5,10-15%_D5_R1.5_T0.05_H5,104.4,-14.3,2.34,455,55.4
89.3,-13.9,2.3,289.0,50.6,max_10%,4,2.0,0.03,10,max_10%_D4_R2.0_T0.03_H10,91.8,-20.7,2.33,611,50.9
46.7,-6.9,2.14,152.0,57.9,10-15%,5,2.0,0.02,5,10-15%_D5_R2.0_T0.02_H5,65.7,-7.3,2.33,305,53.1
337.4,-38.8,2.56,846.0,48.4,max_15%,3,2.0,0.05,7,max_15%_D3_R2.0_T0.05_H7,193.3,-44.8,2.32,1578,48.5
201.7,-25.1,2.52,286.0,53.8,min_15%,5,1.5,0.05,5,min_15%_D5_R1.5_T0.05_H5,167.3,-24.4,2.31,450,54.4
51.1,-8.5,2.23,151.0,57.3,max_10%,5,2.0,0.02,10,max_10%_D5_R2.0_T0.02_H10,65.2,-12.0,2.31,325,52.0
54.1,-6.4,2.03,228.0,51.4,0-5%,4,1.0,0.02,5,0-5%_D4_R1.0_T0.02_H5,77.9,-8.0,2.3,465,51.2
48.4,-8.5,2.23,151.0,57.3,max_10%,5,2.0,0.02,7,max_10%_D5_R2.0_T0.02_H7,60.2,-12.0,2.3,325,52.0
95.9,-4.6,2.54,133.0,74.6,20-25%,5,1.0,0.02,5,20-25%_D5_R1.0_T0.02_H5,91.0,-3.9,2.29,210,75.7
84.2,-17.7,2.36,336.0,50.5,5-10%,5,1.0,0.03,10,5-10%_D5_R1.0_T0.03_H10,93.1,-23.4,2.29,676,47.0
47.9,-10.3,2.05,204.0,53.5,5-10%,5,1.5,0.02,10,5-10%_D5_R1.5_T0.02_H10,64.9,-13.8,2.28,438,50.5
117.0,-19.3,2.35,251.0,54.0,15-20%,4,1.5,0.05,10,15-20%_D4_R1.5_T0.05_H10,115.4,-22.5,2.28,445,51.2
133.2,-36.9,1.89,982.0,47.7,max_15%,4,1.0,0.05,5,max_15%_D4_R1.0_T0.05_H5,165.4,-35.6,2.28,1770,48.1
102.2,-18.5,2.32,403.0,53.9,max_25%,5,2.0,0.05,5,max_25%_D5_R2.0_T0.05_H5,109.1,-17.6,2.28,770,52.9
429.5,-36.8,2.9,1292.0,48.6,max_25%,3,1.5,0.05,5,max_25%_D3_R1.5_T0.05_H5,179.5,-39.4,2.27,2241,46.4
125.4,-20.4,2.33,340.0,53.9,15-20%,3,1.5,0.05,5,15-20%_D3_R1.5_T0.05_H5,117.0,-17.8,2.27,578,52.8
45.1,-8.2,2.19,151.0,57.0,max_10%,5,2.0,0.02,5,max_10%_D5_R2.0_T0.02_H5,57.0,-12.0,2.27,325,51.4
130.9,-33.4,2.04,488.0,51.2,max_15%,4,2.0,0.05,7,max_15%_D4_R2.0_T0.05_H7,142.9,-34.7,2.26,960,52.2
114.7,-18.7,2.31,251.0,55.1,15-20%,4,1.5,0.05,7,15-20%_D4_R1.5_T0.05_H7,103.4,-22.4,2.26,445,53.3
197.3,-20.8,2.36,304.0,49.1,min_15%,4,2.0,0.05,10,min_15%_D4_R2.0_T0.05_H10,156.1,-22.1,2.26,481,49.9
95.7,-20.4,2.36,607.0,50.0,5-10%,4,1.0,0.03,5,5-10%_D4_R1.0_T0.03_H5,105.9,-28.2,2.25,1147,47.1
77.0,-6.2,2.14,121.0,66.3,20-25%,3,2.0,0.03,5,20-25%_D3_R2.0_T0.03_H5,98.9,-5.3,2.23,216,63.4
63.6,-11.3,1.92,152.0,50.5,10-15%,5,2.0,0.03,10,10-15%_D5_R2.0_T0.03_H10,88.7,-10.9,2.23,305,50.5
119.6,-4.9,2.61,132.0,68.9,25-30%,3,1.0,0.02,5,25-30%_D3_R1.0_T0.02_H5,113.3,-4.5,2.23,184,67.4
195.6,-33.1,2.5,852.0,49.8,max_25%,4,1.5,0.05,5,max_25%_D4_R1.5_T0.05_H5,141.9,-33.6,2.22,1525,48.3
44.6,-10.5,2.01,204.0,53.4,5-10%,5,1.5,0.02,7,5-10%_D5_R1.5_T0.02_H7,58.3,-14.3,2.22,438,50.5
40.3,-10.4,2.02,204.0,54.7,5-10%,5,1.5,0.02,5,5-10%_D5_R1.5_T0.02_H5,51.9,-14.2,2.21,438,51.4
75.3,-25.4,1.59,254.0,51.4,10-15%,4,2.0,0.05,7,10-15%_D4_R2.0_T0.05_H7,122.4,-15.4,2.21,477,55.6
113.1,-26.3,2.41,588.0,47.7,max_10%,3,2.0,0.03,5,max_10%_D3_R2.0_T0.03_H5,99.2,-32.5,2.2,1138,47.0
78.9,-6.3,1.97,93.0,67.9,20-25%,4,2.0,0.03,10,20-25%_D4_R2.0_T0.03_H10,114.0,-5.3,2.2,167,70.7
78.3,-6.3,1.97,93.0,67.9,20-25%,4,2.0,0.03,7,20-25%_D4_R2.0_T0.03_H7,112.6,-5.3,2.19,167,70.7
63.0,-13.4,1.89,228.0,46.7,0-5%,4,1.0,0.03,10,0-5%_D4_R1.0_T0.03_H10,92.5,-12.6,2.19,465,46.2
73.9,-17.8,2.11,449.0,49.1,max_10%,4,1.5,0.03,5,max_10%_D4_R1.5_T0.03_H5,85.0,-24.0,2.19,884,48.6
232.6,-25.1,2.49,286.0,52.3,min_15%,5,1.5,0.05,7,min_15%_D5_R1.5_T0.05_H7,188.3,-24.4,2.19,450,52.0
273.7,-25.1,2.48,286.0,51.1,min_15%,5,1.5,0.05,10,min_15%_D5_R1.5_T0.05_H10,233.6,-24.4,2.19,450,49.6
139.0,-23.0,2.24,340.0,53.2,15-20%,3,1.5,0.05,7,15-20%_D3_R1.5_T0.05_H7,130.6,-21.1,2.19,578,51.9
148.8,-24.2,2.26,340.0,52.8,15-20%,3,1.5,0.05,10,15-20%_D3_R1.5_T0.05_H10,157.6,-22.4,2.19,578,50.9
194.0,-45.3,2.1,986.0,46.9,5-10%,3,1.0,0.05,7,5-10%_D3_R1.0_T0.05_H7,192.9,-55.8,2.18,1751,46.5
114.5,-23.6,2.32,469.0,48.3,5-10%,3,2.0,0.03,10,5-10%_D3_R2.0_T0.03_H10,103.2,-32.7,2.18,919,48.0
385.1,-40.8,2.75,1243.0,48.3,max_20%,3,1.5,0.05,5,max_20%_D3_R1.5_T0.05_H5,162.5,-39.9,2.18,2175,46.3
99.8,-23.5,2.25,469.0,48.0,5-10%,3,2.0,0.03,7,5-10%_D3_R2.0_T0.03_H7,97.5,-29.4,2.17,919,47.7
73.0,-18.6,2.26,336.0,49.9,5-10%,5,1.0,0.03,7,5-10%_D5_R1.0_T0.03_H7,80.9,-25.8,2.17,676,46.6
103.8,-14.5,2.19,165.0,55.3,15-20%,5,1.5,0.05,10,15-20%_D5_R1.5_T0.05_H10,109.0,-17.6,2.16,294,54.4
140.7,-25.6,2.32,646.0,50.8,max_25%,4,2.0,0.05,5,max_25%_D4_R2.0_T0.05_H5,124.6,-25.3,2.16,1206,49.6
109.0,-4.3,2.49,100.0,73.0,25-30%,3,1.5,0.02,5,25-30%_D3_R1.5_T0.02_H5,108.7,-4.5,2.16,141,70.2
90.2,-12.1,2.16,165.0,57.8,15-20%,5,1.5,0.05,5,15-20%_D5_R1.5_T0.05_H5,89.2,-16.6,2.16,294,59.9
125.2,-4.9,2.59,132.0,68.9,25-30%,3,1.0,0.02,7,25-30%_D3_R1.0_T0.02_H7,121.8,-4.5,2.15,184,67.4
116.7,-35.6,1.83,719.0,47.2,max_10%,4,1.0,0.05,7,max_10%_D4_R1.0_T0.05_H7,158.6,-45.9,2.15,1359,48.5
166.1,-29.7,2.35,798.0,49.9,max_20%,4,1.5,0.05,5,max_20%_D4_R1.5_T0.05_H5,128.3,-29.9,2.15,1454,48.6
183.0,-39.1,1.98,607.0,47.9,5-10%,4,1.0,0.05,10,5-10%_D4_R1.0_T0.05_H10,232.4,-56.3,2.14,1147,47.3
55.3,-14.7,2.03,223.0,49.7,max_10%,5,1.5,0.03,10,max_10%_D5_R1.5_T0.03_H10,70.9,-23.1,2.14,474,50.0
89.9,-7.1,2.26,133.0,66.1,20-25%,5,1.0,0.03,5,20-25%_D5_R1.0_T0.03_H5,91.7,-5.9,2.13,210,63.3
57.4,-16.7,2.06,289.0,50.1,max_10%,4,2.0,0.03,5,max_10%_D4_R2.0_T0.03_H5,67.0,-22.5,2.11,611,49.9
125.7,-19.7,2.17,214.0,50.5,min_15%,5,2.0,0.05,7,min_15%_D5_R2.0_T0.05_H7,107.3,-19.2,2.11,337,51.9
98.7,-17.1,2.03,187.0,53.7,20-25%,4,1.0,0.05,5,20-25%_D4_R1.0_T0.05_H5,103.5,-14.1,2.11,288,54.5
102.3,-6.7,2.17,100.0,69.3,25-30%,3,1.5,0.03,5,25-30%_D3_R1.5_T0.03_H5,101.7,-7.4,2.1,141,70.2
252.6,-32.4,2.53,997.0,48.3,max_25%,3,2.0,0.05,5,max_25%_D3_R2.0_T0.05_H5,152.2,-32.7,2.1,1800,46.5
81.8,-6.2,2.07,121.0,66.3,20-25%,3,2.0,0.03,7,20-25%_D3_R2.0_T0.03_H7,108.1,-5.3,2.1,216,63.4
139.5,-35.6,1.93,449.0,49.2,max_10%,4,1.5,0.05,10,max_10%_D4_R1.5_T0.05_H10,147.7,-47.4,2.1,884,49.2
95.6,-13.9,2.12,165.0,56.8,15-20%,5,1.5,0.05,7,15-20%_D5_R1.5_T0.05_H7,91.8,-17.6,2.09,294,57.1
65.2,-17.5,1.48,152.0,47.9,10-15%,5,2.0,0.05,10,10-15%_D5_R2.0_T0.05_H10,100.0,-11.7,2.09,305,54.8
81.4,-6.2,2.06,121.0,66.3,20-25%,3,2.0,0.03,10,20-25%_D3_R2.0_T0.03_H10,107.3,-5.3,2.09,216,63.4
43.2,-8.6,1.95,162.0,52.5,0-5%,3,2.0,0.02,10,0-5%_D3_R2.0_T0.02_H10,52.7,-11.8,2.08,327,50.2
111.9,-20.4,2.1,214.0,51.5,min_15%,5,2.0,0.05,5,min_15%_D5_R2.0_T0.05_H5,96.8,-21.1,2.08,337,53.1
94.6,-4.4,2.35,102.0,70.9,25-30%,4,1.0,0.02,5,25-30%_D4_R1.0_T0.02_H5,95.6,-2.4,2.08,140,71.4
51.5,-13.2,1.7,228.0,46.4,0-5%,4,1.0,0.03,7,0-5%_D4_R1.0_T0.03_H7,82.3,-13.2,2.08,465,48.4
84.8,-23.7,2.14,469.0,47.7,5-10%,3,2.0,0.03,5,5-10%_D3_R2.0_T0.03_H5,85.4,-28.5,2.08,919,47.4
74.3,-18.1,2.32,381.0,52.5,max_10%,5,1.0,0.03,5,max_10%_D5_R1.0_T0.03_H5,76.9,-23.5,2.08,765,48.0
80.8,-5.0,2.17,76.0,70.8,25-30%,3,2.0,0.02,5,25-30%_D3_R2.0_T0.02_H5,102.5,-4.5,2.07,117,71.8
100.0,-29.5,1.93,607.0,52.6,max_15%,5,1.0,0.05,5,max_15%_D5_R1.0_T0.05_H5,109.4,-25.1,2.07,1143,51.8
64.6,-4.6,2.09,94.0,72.0,20-25%,5,1.5,0.02,5,20-25%_D5_R1.5_T0.02_H5,74.0,-3.9,2.07,165,74.5
109.5,-8.3,2.24,132.0,63.6,25-30%,3,1.0,0.03,5,25-30%_D3_R1.0_T0.03_H5,99.9,-8.3,2.07,184,65.2
114.1,-4.3,2.46,100.0,73.0,25-30%,3,1.5,0.02,7,25-30%_D3_R1.5_T0.02_H7,116.4,-4.5,2.07,141,70.2
47.7,-14.6,1.88,223.0,49.0,max_10%,5,1.5,0.03,7,max_10%_D5_R1.5_T0.03_H7,64.1,-21.2,2.06,474,49.4
93.1,-20.5,2.13,380.0,48.0,5-10%,4,1.5,0.03,10,5-10%_D4_R1.5_T0.03_H10,87.8,-35.4,2.06,750,47.7
136.2,-21.3,2.15,214.0,49.4,min_15%,5,2.0,0.05,10,min_15%_D5_R2.0_T0.05_H10,105.2,-24.0,2.05,337,49.9
95.4,-6.9,2.09,102.0,67.0,25-30%,4,1.0,0.03,5,25-30%_D4_R1.0_T0.03_H5,93.8,-4.3,2.05,140,71.4
41.0,-8.6,1.91,162.0,52.5,0-5%,3,2.0,0.02,7,0-5%_D3_R2.0_T0.02_H7,50.1,-11.8,2.05,327,50.2
109.0,-6.7,2.15,100.0,69.3,25-30%,3,1.5,0.03,7,25-30%_D3_R1.5_T0.03_H7,111.5,-7.4,2.04,141,70.2
48.8,-11.3,1.81,152.0,50.4,10-15%,5,2.0,0.03,7,10-15%_D5_R2.0_T0.03_H7,67.8,-10.9,2.04,305,50.2
72.7,-7.7,1.86,76.0,64.7,25-30%,3,2.0,0.03,5,25-30%_D3_R2.0_T0.03_H5,98.7,-7.4,2.04,117,70.1
